,wavenumber (cm^-1),Background Subtracted Integrated OD
714,17323.533011900367,0.00046869047354960964
715,17323.533377266464,-0.0018108439453836881
716,17323.533443282133,-0.0013115057697382626
717,17323.533832564775,0.001136094551784706
718,17323.53385713177,0.0008545334798039548
719,17323.533877022197,-0.0001808295215311006
720,17323.53387916368,-0.0016354434104222583
721,17323.533934371873,8.082779618295453e-06
722,17323.53408498607,-0.0004496024225564344
723,17323.534086547148,-0.0014500274213973337
724,17323.53419335437,-0.001672476008255102
725,17323.53447865174,-0.0006377393154055175
726,17323.534535437695,0.000817486345551629
727,17323.534651604725,-0.0017199389508066472
728,17323.53465477692,0.0008445066604424367
729,17323.534689574324,0.0001767516985117074
730,17323.534742981272,-0.0032738013142720843
731,17323.534937829405,0.0007050172611866243
732,17323.534954150695,-0.0006568854961832059
733,17323.53513506919,-0.00016307179271015
734,17323.53513506919,0.002586568431452647
735,17323.535356819262,-0.0007491425242594479
736,17323.535473416592,-0.0007868617089281916
737,17323.535475201163,-0.001865493734030374
738,17323.53562561522,-0.002044413364654366
739,17323.53565116623,-0.0009526752598421613
740,17323.535846814913,0.0008269891566573808
741,17323.535846814913,0.0017611226430835963
742,17323.53613003418,0.001089360048122318
743,17323.536149320855,0.0007658296125844588
744,17323.536324068413,-0.00029564202010381666
745,17323.53638775914,-0.005196685120676147
746,17323.53645900176,-0.00033593032569121696
747,17323.5365355714,-0.003139732472502514
748,17323.5365355714,0.003637782706765586
749,17323.536763335633,0.0034691035846837635
750,17323.536763335633,-0.001613402329659317
751,17323.536831265963,-0.001570820710584342
752,17323.53700923575,-0.003863250020209775
753,17323.537287825147,-0.0008435637533138491
754,17323.537348046808,-0.0017391556698216244
755,17323.53740586681,-0.0021940436178356955
756,17323.53760996467,-0.001115312151200849
757,17323.537675903623,-0.0015409027110340826
758,17323.537957104825,-0.003350422802534751
759,17323.538086571058,-0.003342137970544487
760,17323.538164665082,-0.0034020047249327615
761,17323.538189578987,-0.007125432104997474
762,17323.53823656149,-0.0046150237848449314
763,17323.53827912093,-0.005412323089487852
764,17323.53827912093,-0.005463298916625853
765,17323.538299448326,-6.21270770683087e-05
766,17323.53831691708,-0.004001601493495633
767,17323.538423827707,-0.000586442976417776
768,17323.538517195633,-0.0065270748474411285
769,17323.53852208235,-0.00027701128214934617
770,17323.53878549124,-0.0054375277063162105
771,17323.538982554237,-0.004536086002066115
772,17323.538995903473,-0.0053869272835074785
773,17323.53941612085,-0.0023583845515066787
774,17323.53941612085,-0.002894957608069221
775,17323.539436484938,-0.0036287067401927758
776,17323.539436484938,-0.0022490344601810656
777,17323.539451351888,-0.0033386586152377375
778,17323.539514949218,-0.0035637370905520225
779,17323.539514949218,-0.001877736898336123
780,17323.5396126835,-0.002860330950612353
781,17323.54000220297,-0.002399293252251287
782,17323.540027086852,-0.0021646640682272227
783,17323.540256268734,-0.0002877789186281248
784,17323.540431373207,-0.0011313113678274164
785,17323.540431373207,-0.0020550282897766805
786,17323.540440899797,-0.00182598468612339
787,17323.54049268229,-0.0015572613734808173
788,17323.54049268229,-0.003150700524885925
789,17323.540732191315,0.001269110879635868
790,17323.5409353085,-0.0016149596303976811
791,17323.541046351987,-0.0009037909375811028
792,17323.54114414297,-0.0008270090980088893
793,17323.54114414297,-0.0011406800532767492
794,17323.541181922443,-0.0036104610737864497
795,17323.54143895359,-0.0014280177049192828
796,17323.541441628775,0.0005941655512136362
797,17323.541530280105,0.0016384219542966098
798,17323.541590044784,-0.0007857960943048106
799,17323.54172363387,-0.0009374841330982691
800,17323.54186284017,-0.0013343013083725076
801,17323.542138907826,-0.0003850301572763497
802,17323.54235413005,0.0032399423783430366
803,17323.54235413005,0.0024873379416816208
804,17323.542452037782,0.0015004503885287322
805,17323.542528173788,0.002936230589289081
806,17323.542606754818,0.003073354445020226
807,17323.542606754818,0.0035989015881164495
808,17323.542671342835,0.0009294493500489522
809,17323.542829879178,0.001191763028839844
810,17323.543093401484,0.003322041349234568
811,17323.54309392518,0.005577496093217829
812,17323.54309392518,0.0040924087834780815
813,17323.543222881057,0.00600891933113855
814,17323.543344088244,0.004789488162629559
815,17323.543344088244,0.0030133578661495214
816,17323.54347401813,0.002206468917593265
817,17323.543586272455,0.0014068516868645138
818,17323.54370802335,0.0027605073443603932
819,17323.54376913229,0.0017175437497444143
820,17323.543772971614,-0.000928393096841576
821,17323.543864921892,0.0015707618180115096
822,17323.544142847495,-0.0007015053737960547
823,17323.544166273703,0.0011149678066182528
824,17323.544216408387,-0.0010782272453321064
825,17323.544216408387,-0.0008874776703499086
826,17323.54435882691,-0.0002292379184207667
827,17323.544457495173,-0.00029309756602490314
828,17323.544615190935,-0.0048105212779794675
829,17323.544697728033,-0.0024329786634676304
830,17323.544955699832,-0.0011015083175857261
831,17323.544997065117,-0.005224080760657775
832,17323.54515272947,-0.003710027244560269
833,17323.5451754185,-0.007170358955715618
834,17323.545230233092,-0.0034348866922761616
835,17323.545282255745,-0.004719243687410057
836,17323.54539692841,-0.006218559362099991
837,17323.545424153912,-0.002986241983770739
838,17323.54583572531,-0.003096849555423142
839,17323.545891487218,-0.005317758495898462
840,17323.545914493134,-0.004737791836844677
841,17323.546117193364,-0.0038373794440242047
842,17323.546298488785,-0.002593465576845977
843,17323.54632639142,-0.0056191751676752475
844,17323.54633582795,-0.0071497844913226225
845,17323.54633582795,-0.0005302992246892235
846,17323.54647646858,-0.005834972774146739
847,17323.546610904916,-0.001493330643120832
848,17323.546639468008,-0.0031976859487007053
849,17323.546742309154,-0.002388730751162681
850,17323.546830033178,-0.0037600995252416794
851,17323.54688893059,-0.0003072076369437758
852,17323.547158550446,-0.0041200802856165755
853,17323.54732451526,-0.0012803112339544514
854,17323.54732451526,-0.001522733769016499
855,17323.547484489267,-0.002756197305550114
856,17323.54758590943,-0.00042303736103673287
857,17323.547586132918,-0.000889116473385923
858,17323.547586132918,-0.001342895490872382
859,17323.547800924847,-0.0005026268346979574
860,17323.547807796265,-0.002323419616816978
861,17323.54783062873,-0.0022691269561119594
862,17323.547889589518,-0.0018440665570715236
863,17323.548224214348,-0.0008745331506205198
864,17323.54844709854,-0.0008252811237571718
865,17323.54844709854,0.000579170014046981
866,17323.548451591647,-0.001577044418509416
867,17323.548532524303,-0.0026052494589458818
868,17323.54868204441,-0.000623301348333544
869,17323.548695687183,-0.002012016729121196
870,17323.54900018784,-0.00041750116753727466
871,17323.549041342976,-0.0013295675914358328
872,17323.549041342976,-0.00044823451154016834
873,17323.549076400563,-0.000742116009988374
874,17323.549289818206,0.0012766142887368631
875,17323.549450682825,-0.0037133676931813218
876,17323.54945726738,-0.0018228035672439042
877,17323.54945726738,0.0006935387608152811
878,17323.549462611078,-0.004372095798330842
879,17323.54979242258,0.0017181276112873886
880,17323.549814411122,-0.001404615263861658
881,17323.54981560528,-0.0009338974269214474
882,17323.54981560528,-0.0004104764744022795
883,17323.550144559522,-0.0023411840812966583
884,17323.550304310036,0.0015321667875668656
885,17323.550304310036,-0.0011631829076965364
886,17323.55039539972,-0.0001810068982265288
887,17323.550409406078,0.0026353402499874144
888,17323.550621219278,0.0014985101270951016
889,17323.550695453967,0.0022257812883328953
890,17323.550725781613,0.001102842736005201
891,17323.55088606917,0.0013177960009240746
892,17323.55108224155,0.005083950356640483
893,17323.551127662973,-0.005622669504911629
894,17323.55117440197,0.003491645161290323
895,17323.55148664465,-0.0004973835622943297
896,17323.551522449423,-0.0010735648703964137
897,17323.551522449423,0.003551709643282921
898,17323.551702700788,0.001435758852965533
899,17323.551875326877,0.001486599870969536
900,17323.55192136873,0.0012419214719080942
901,17323.551995553385,0.0009733859632540601
902,17323.55211035614,0.0004623156133162923
903,17323.55211035614,0.0016081379764719675
904,17323.552202072922,0.0011322987172375188
905,17323.552505329382,0.0026257302362733977
906,17323.552525560048,0.0028523006833442556
907,17323.552682805497,0.001080728440421919
908,17323.552797691642,0.002629386177347244
909,17323.55281973356,0.0002472686843104383
910,17323.55281973356,0.0014142918298538972
911,17323.552974313832,0.0013661420546857359
912,17323.553172067306,0.0018652956342768826
913,17323.553172067306,0.0023086323809523813
914,17323.55326628582,0.0015026190216597714
915,17323.553375991713,0.0025789474793454052
916,17323.553375991713,0.002839281894761662
917,17323.553527730022,0.003347200501888113
918,17323.553683464426,0.002551920077121578
919,17323.5537736735,0.0024803163270617637
920,17323.5537736735,0.00456929286343355
921,17323.553874853496,0.0018552861761236012
922,17323.55404033131,0.003711143756493193
923,17323.55404033131,0.0036296523259807013
924,17323.554057429803,0.00541008953035229
925,17323.554290744545,0.0048009129289199965
926,17323.55437216087,0.006251206776130521
927,17323.554521250677,0.006905513052920161
928,17323.55456443055,0.00246504836850861
929,17323.554782361316,0.007474092392774487
930,17323.55481426672,0.005267164833057038
931,17323.55481426672,0.006552035516792126
932,17323.55505042343,0.0062890508884798114
933,17323.555167197548,0.006922041937773427
934,17323.555264268038,0.006518038298393787
935,17323.555320063304,0.00563827122764614
936,17323.555490384464,0.00985532670855082
937,17323.55550120195,0.006551659262926054
938,17323.555632883046,0.007645446673548502
939,17323.555738285966,0.005653327144324417
940,17323.555852601716,0.00790816237774581
941,17323.55594031573,0.00811154179290679
942,17323.556016381688,0.009358786631683632
943,17323.556016381688,0.008790195431997196
944,17323.55623465269,0.005966485640771894
945,17323.556503708824,0.006984891121683653
946,17323.55663395893,0.009932549997668998
947,17323.556801187955,0.005107169267537336
948,17323.556801187955,0.012520748234223516
949,17323.55692234177,0.00448152082514232
950,17323.557061024378,0.008853708608179814
951,17323.55715375853,0.006898608457500566
952,17323.557209500428,0.004743346915732239
953,17323.557359610943,0.00822144958973532
954,17323.557431637437,0.007792151401415048
955,17323.557431637437,0.0081303328514838
956,17323.55759934012,0.008564079810630724
957,17323.557749940974,0.0031526661070309624
958,17323.557749940974,0.010605665181724056
959,17323.557875481158,0.005945852830666145
960,17323.558073474796,0.0008633610960564614
961,17323.558073474796,0.002269823137687567
962,17323.558289154007,0.00628311681747681
963,17323.558289154007,0.0110519998158108
964,17323.55849667757,0.011620231671554255
965,17323.5585032688,-0.0008283004314499527
966,17323.558634422865,0.010140003919418945
967,17323.558808610036,-0.005324284313401546
968,17323.558898155316,0.005927136180460965
969,17323.559029966505,0.011211737488017036
970,17323.55915014965,0.016176348108317848
971,17323.559257644014,-0.0024538106258734423
972,17323.559257644014,0.031187176838810636
973,17323.559352462944,-0.011119599562228404
974,17323.55951196662,0.012207576046035572
975,17323.55951196662,0.008023918641707855
976,17323.559637997143,0.01305029731676503
977,17323.55985879656,0.006041569736018559
978,17323.55994083665,0.008978518783676049
979,17323.55994083665,0.010326605615198652
980,17323.55994083665,0.012604735611070714
981,17323.560174511644,0.010462297406871233
982,17323.5602320281,0.013375093571502395
983,17323.560363785917,0.011718131981188533
984,17323.560454658782,0.01306314358216112
985,17323.560454658782,0.013921556381484183
986,17323.560454658782,0.013229524065499682
987,17323.560768048923,0.01924518351780562
988,17323.560877861557,0.017780613971787887
989,17323.560950351708,0.018068815869430772
990,17323.561112724037,0.0187178519099594
991,17323.56122482826,0.017347520580157053
992,17323.561303129092,0.021021546643621398
993,17323.561303129092,0.020930639375274205
994,17323.561475138093,0.022349191245625365
995,17323.561602232683,0.01906587505438025
996,17323.561602232683,0.021707657732363477
997,17323.561785195925,0.01944145373683979
998,17323.561785195925,0.025081816116182355
999,17323.561785195925,0.025152213005099584
1000,17323.562039975517,0.020467734207949437
1001,17323.562039975517,0.025975346866625802
1002,17323.562327137508,0.02402900708043764
1003,17323.562327137508,0.02615942504341673
1004,17323.56247940952,0.030068793643576504
1005,17323.56253210264,0.026618165591583247
1006,17323.56253210264,0.028641807916155185
1007,17323.56253210264,0.026803093144811184
1008,17323.56253210264,0.029479674797371583
1009,17323.56253210264,0.02351049379819363
1010,17323.56253210264,0.026962529940119752
1011,17323.562586246313,0.031731224874483384
1012,17323.56269453366,0.03403929985652093
1013,17323.56280282101,0.04232755524940742
1014,17323.562911108358,0.033850925201591095
1015,17323.563019395704,0.03930394525896277
1016,17323.563127683054,0.03641901860581507
1017,17323.5632359704,0.03923290321807394
1018,17323.56334425775,0.035255642216533135
1019,17323.5634525451,0.03955564263588271
1020,17323.563560832445,0.03274212875311994
1021,17323.563669119794,0.03221765010535874
1022,17323.56377740714,0.03485569120431542
1023,17323.56388569449,0.03325017474502428
1024,17323.56399398184,0.029783193435701717
1025,17323.564102269185,0.035495225773621186
1026,17323.564210556535,0.022625830088955447
1027,17323.56431884388,0.031921871107692935
1028,17323.56442713123,0.033490597807589007
1029,17323.56453541858,0.02759867366116231
1030,17323.564643705926,0.030570095676372637
1031,17323.564751993275,0.02055026753227559
1032,17323.56486028062,0.02335089340530088
1033,17323.56496856797,0.014238385075067882
1034,17323.56507685532,0.02298918480542788
1035,17323.565185142666,0.014145124608598646
1036,17323.565293430016,0.017059045355429577
1037,17323.565401717362,0.012495998771533387
1038,17323.56551000471,0.013584124518259605
1039,17323.56561829206,0.008414567798264952
1040,17323.565726579407,0.01660115492106209
1041,17323.565834866757,0.0025599332072307884
1042,17323.565943154106,0.013223764203556896
1043,17323.566051441452,0.0051588991420441176
1044,17323.5661597288,0.008454935619826767
1045,17323.566268016148,0.007047168789553238
1046,17323.566376303497,0.00210061056834834
1047,17323.566484590847,0.004237273982706683
1048,17323.566592878193,0.0048710817153717716
1049,17323.566701165542,0.0022349583387803705
1050,17323.56680945289,0.001693088114631841
1051,17323.566917740238,-0.0005444098925738716
1052,17323.567026027587,0.0010085429723925947
1053,17323.567134314933,0.000938365274164684
1054,17323.567242602283,-9.366157342427864e-05
1055,17323.56735088963,-0.0007211829528710814
1056,17323.56745917698,-0.001676524203232426
1057,17323.567567464328,-0.0033863343598294557
1058,17323.567675751674,-0.0030022234286868517
1059,17323.567784039024,-0.003995135218389782
1060,17323.56789232637,-0.003099046750812927
1061,17323.56800061372,-0.006819541666277122
1062,17323.56810890107,-0.008572961770536701
1063,17323.568217188415,-0.0027723593639960367
1064,17323.568325475764,-0.006205598064736667
1065,17323.56843376311,-0.002532617199578875
1066,17323.56854205046,-0.00766702351267964
1067,17323.56857729034,0.006200701456328853
1068,17323.56857729034,0.00604882711008619
1069,17323.56865033781,-0.008348807762987541
1070,17323.568708094168,-0.006541711820410245
1071,17323.568708094168,0.0015431652674126328
1072,17323.568758625155,-0.015868218185288056
1073,17323.568866912505,-0.004054997467936368
1074,17323.56897519985,-0.004039657020569569
1075,17323.5690834872,-0.01660440559333661
1076,17323.5690834872,-0.001404768223952406
1077,17323.5690834872,-0.0014876101872244724
1078,17323.569218607343,0.009208573595771728
1079,17323.569586411795,0.015147227288307412
1080,17323.56987875404,0.0026061357617771577
1081,17323.57006041638,-0.0029280172867153786
1082,17323.570098609467,-0.0046725560019971815
1083,17323.57014980155,0.003132991780614734
1084,17323.57017802441,0.011284897236614862
1085,17323.570204986394,0.0025447169523739044
1086,17323.5703000088,-0.008754491095058249
1087,17323.570413660756,-0.005144815467563332
1088,17323.570492908915,-0.00394327869491945
1089,17323.570492908915,-0.0052029627844577195
1090,17323.570684915077,0.0015229907185265526
1091,17323.5707286987,-0.003916495773106821
1092,17323.570783526633,0.002873078954824672
1093,17323.57109858459,-0.014704818145317197
1094,17323.571191792405,-0.009942974912836515
1095,17323.571208757476,-0.0027780880551186993
1096,17323.57121307046,0.003438583333333342
1097,17323.57159116536,-0.011400822750786077
1098,17323.57159116536,-0.006712979916620496
1099,17323.571683312442,-0.011897609035933482
1100,17323.57184379013,-0.007938263798138619
1101,17323.57198136197,-0.011284588705947646
1102,17323.57198783311,-0.016257231696390095
1103,17323.572103523147,-0.014129876388778675
1104,17323.572257666452,-0.023486198739214436
1105,17323.572257666452,-0.020210445020706735
1106,17323.57232811185,0.0017884223017880369
1107,17323.572358259375,0.001989849477298314
1108,17323.57258185406,-0.013040284378818216
1109,17323.57259262151,0.008939588873761041
1110,17323.572781919134,-0.01005181403345878
1111,17323.57290120499,-0.02287480587780356
1112,17323.573002585126,-0.016469745484602807
1113,17323.573063053624,-0.006882533951557426
1114,17323.57325225785,-0.003568690879932744
1115,17323.57330110831,-0.002286289743258344
1116,17323.573392097926,-0.010846169232265224
1117,17323.573451739187,-0.00586735295373041
1118,17323.573451739187,-0.011155001401906589
1119,17323.573572909678,-0.00955443726078618
1120,17323.57395587128,-0.003822057973886475
1121,17323.573968423298,-0.0029086277633937445
1122,17323.57402979242,-0.007056549297441209
1123,17323.57402979242,-0.006990693848970178
1124,17323.574148077583,-0.008024246037461158
1125,17323.57416642361,-0.004678482217055548
1126,17323.574317734954,-0.006993134560426828
1127,17323.574317734954,0.0022529633559288734
1128,17323.574373149957,-0.0021803868071481117
1129,17323.574422430716,0.01015267677964983
1130,17323.574603155743,-0.0029566827717482577
1131,17323.57492719992,-0.003955921358304873
1132,17323.574946129684,-0.008553029738287296
1133,17323.575008102554,-0.0193218679083133
1134,17323.575164674206,0.003547203461209167
1135,17323.575173820533,-0.0005619826450361451
1136,17323.57526822918,-0.0029248803094070602
1137,17323.57528164179,0.0005999567003813142
1138,17323.575452479978,-0.001922640924905454
1139,17323.575812275554,-0.007562777732147516
1140,17323.57584573537,-0.003547062766726443
1141,17323.57598497503,-0.007874623036266855
1142,17323.5761450958,-0.008964797437814184
1143,17323.57620023061,-0.0086493158222644
1144,17323.57623042483,-0.008929146555196783
1145,17323.57623042483,-0.006357864160590539
1146,17323.576384488082,-0.004002875848408166
1147,17323.57650892417,-0.013987149741591189
1148,17323.57650892417,-0.007372823640537457
1149,17323.576757939773,-0.009520575080411618
1150,17323.576854996914,-0.010223328071564043
1151,17323.57695915564,-0.013787500594606077
1152,17323.577002035305,-0.012470686903566813
1153,17323.577002035305,-0.00089128226582421
1154,17323.577165028066,-0.003193356341275322
1155,17323.577214882553,0.0003299930363480606
1156,17323.577324571772,-0.012036469165853929
1157,17323.577397955873,-0.024552715310302776
1158,17323.577409890797,-0.0051218727568160816
1159,17323.577517441867,0.005945469752605544
1160,17323.577752434434,-0.007783920359998165
1161,17323.577768235366,0.005577266740353364
1162,17323.577768235366,-0.008669468560317415
1163,17323.57779276567,-0.004705811908209869
1164,17323.57779276567,-0.0034472951188706663
1165,17323.577859351735,0.0016986588670435312
1166,17323.57793814291,-0.0008801931304441239
1167,17323.578015393017,-0.003712491093912246
1168,17323.578111179286,-0.003769491262672578
1169,17323.57828182734,0.0019113377689723762
1170,17323.57833624165,-0.005765263082267094
1171,17323.57834498103,0.0074176883571533195
1172,17323.57840912207,-0.0016551829259743422
1173,17323.578604043585,-0.004372891957364339
1174,17323.578775505535,-0.00018379533106356854
1175,17323.578775505535,-0.0055591906023101266
1176,17323.578924275123,-2.621670169023014e-05
1177,17323.578924275123,0.00015217047928761315
1178,17323.578972074858,-0.0002956473757521486
1179,17323.579073631783,0.0002650185406927125
1180,17323.57916700638,0.0007634728717716907
1181,17323.579748155087,-0.0007474324818676084
1182,17323.579982407147,0.00012561135870901375
1183,17323.58007305319,-6.19832930545336e-05
1184,17323.58010314067,0.0014242622983785614
1185,17323.580252157095,0.0009002136076851144
1186,17323.580525472844,0.0010823360580249144
1187,17323.580568539302,0.0010466327147948644
1188,17323.58068915608,7.931097222282045e-05
1189,17323.58077984215,-0.0006329145137880994
1190,17323.580830490522,0.0006941304131297993
1191,17323.58089012511,-0.00134775827958612
1192,17323.58106016608,0.0006101491733833501
1193,17323.58124157825,5.121685579850561e-05
1194,17323.581332287667,0.0006479839873985518
1195,17323.58133775145,-0.0008967179529823278
1196,17323.58136462671,-0.0010886427718318605
1197,17323.58145627011,-0.0019731330015219624
1198,17323.58176439994,-8.960357101970087e-06
1199,17323.582141183935,-0.000807472844352087
1200,17323.58229356602,-0.0023897859131665374
1201,17323.582407688304,-0.0013220944467665606
1202,17323.582447772704,-0.0013487280904549868
1203,17323.582582489234,0.00023544395839674055
1204,17323.582595541597,-0.002631684335966042
1205,17323.582758894605,-0.0016921869293608834
1206,17323.582770856214,0.001814439907725631
1207,17323.582770856214,-0.0027205218003473032
1208,17323.582834313445,-0.003753258941950907
1209,17323.582855948414,-0.0029412594172734414
1210,17323.582908351334,-0.002487749036318704
1211,17323.582908351334,0.0024519421876081082
1212,17323.583100497595,-0.0012326130379707988
1213,17323.58331162699,-0.0035870568048463284
1214,17323.583667243005,0.0018088027923604047
1215,17323.583667243005,-3.669619733151497e-06
1216,17323.583733729003,0.008644484075559896
1217,17323.583776058287,-0.005510422470578681
1218,17323.583905491163,0.010568992270629546
1219,17323.583905491163,-0.0021742555702785864
1220,17323.583905491163,-0.00988245115356631
1221,17323.58396847807,-0.0007329261138857325
1222,17323.58398501951,-0.007673121996047482
1223,17323.58398501951,-0.009325982134015705
1224,17323.584130633582,0.00038253312558035255
1225,17323.584819953794,0.0015943512759726657
1226,17323.585085010494,-0.0015685050774605046
1227,17323.585085010494,-0.006938129062544967
1228,17323.585112969835,-0.009459676227742509
1229,17323.585301560306,-0.005628257730891331
1230,17323.585369634064,-0.006275671627583218
1231,17323.585369634064,-0.009143393492341511
1232,17323.585498653323,-0.01390225826496714
1233,17323.585498653323,-0.010350075468866498
1234,17323.585510481505,-0.006159185603051006
1235,17323.585908486846,-0.007669211183500189
1236,17323.58592679618,-0.012167649967116712
1237,17323.586018322832,-0.013762467367666273
1238,17323.586018322832,-0.006500055136712639
1239,17323.586118448766,-0.011612697928901773
1240,17323.586118448766,-0.012747348325521698
1241,17323.58614121118,-0.008553469184796398
1242,17323.586464865086,-0.008633393349790894
1243,17323.58656855682,-0.006101948215042334
1244,17323.58661330778,-0.004460550493816176
1245,17323.58661330778,-0.004403466940092922
1246,17323.586682298843,-0.004603517399039799
1247,17323.586759705726,-0.0021744043272840484
1248,17323.586934336538,0.0008792452475950216
1249,17323.58704640073,0.0018517644323629984
1250,17323.58707895992,-0.0007342374903053436
1251,17323.587110915363,0.0049259750764178226
1252,17323.587209143316,0.003756436381549027
1253,17323.587652229846,0.005148346524080374
1254,17323.587779731388,0.007909792196688439
1255,17323.587858112278,0.007631538741349357
1256,17323.58795713745,0.009792947725647427
1257,17323.58814729567,0.015386339967571511
1258,17323.588205439228,0.004815147456923564
1259,17323.58824336213,0.009508527016050199
1260,17323.58824336213,0.008608665734212137
1261,17323.588303930697,0.01183401721874059
1262,17323.588551675424,0.006517968950440437
1263,17323.588551675424,0.013658217761247267
1264,17323.58866985051,0.009922823616622452
1265,17323.588698850574,0.0075484376240044886
1266,17323.58883440435,0.010990780065216858
1267,17323.588837016156,0.00907239762081545
1268,17323.589028058323,0.017474320149649773
1269,17323.589089260662,0.007776269745048799
1270,17323.589429736203,0.00998950191116314
1271,17323.589465227426,0.011318802909056177
1272,17323.589624684406,0.009136412226659979
1273,17323.58975717606,0.006861986994053951
1274,17323.58975717606,0.010716958521346756
1275,17323.589895902034,0.008753097729213663
1276,17323.590250417292,0.007227798265416852
1277,17323.590250417292,0.006202483190528449
1278,17323.59032695357,0.00882306650726154
1279,17323.590497114623,0.004801481818618888
1280,17323.591359611306,-0.0009629321289528099
1281,17323.591805980104,-0.0045302407745935955
1282,17323.591822598268,-0.0030977223997426598
1283,17323.59209472653,-0.0075367280086346446
1284,17323.59211283906,-0.0045669066930665025
1285,17323.592132616075,-0.0005352333271428852
1286,17323.592271902435,-0.00946388731464121
1287,17323.592391568553,-0.006501060625166718
1288,17323.59256441146,-0.0036947445291724904
1289,17323.59261304177,-0.006065111032252176
1290,17323.592713141017,-0.005668744739526468
1291,17323.59283355432,-0.00990926896600352
1292,17323.592962293384,-0.008043355893865501
1293,17323.592994555704,-0.0101571625456648
1294,17323.5930419585,-0.01144526378050752
1295,17323.5930419585,-0.005761680673946041
1296,17323.59323741038,-0.006893110667485665
1297,17323.59331305271,-0.008321744105902754
1298,17323.593349888193,-0.009389954008319155
1299,17323.593636973466,-0.005235602297765976
1300,17323.593869274173,-0.004477016113692696
1301,17323.594103446176,-0.0030050067103999916
1302,17323.594103446176,-0.0027301742300644086
1303,17323.594152466754,-0.0033320792549240367
1304,17323.594285849027,0.004223382048623059
1305,17323.59445371516,-0.002837951041625644
1306,17323.59459414898,-0.000963772761237448
1307,17323.59459414898,-0.0005146883324770278
1308,17323.59465344,-0.0025143283782627715
1309,17323.594658446793,-0.0006270976656970982
1310,17323.594860319787,-0.0016822788206729763
1311,17323.594860319787,-0.002191878480651145
1312,17323.594982394236,-0.0033796283154393578
1313,17323.59512695758,-0.006895801209094495
1314,17323.59512695758,-0.006496018376707796
1315,17323.5952657536,-0.008651475229655967
1316,17323.595281944803,-0.008280807751032647
1317,17323.59559859386,-0.008963612995108831
1318,17323.59559859386,-0.010514713855584747
1319,17323.595911527016,-0.009140604512255103
1320,17323.595946974874,-0.013906496435190232
1321,17323.595966781908,-0.011831081702367505
1322,17323.595966781908,-0.010795632208406118
1323,17323.59634255854,-0.01296259289990493
1324,17323.59634304221,-0.014081773818454614
1325,17323.59634304221,-0.012484496543588536
1326,17323.596424702035,-0.011178028457563216
1327,17323.596424702035,-0.011905751018068839
1328,17323.596424702035,-0.008815903376120534
1329,17323.596843318304,-0.009728280454214547
1330,17323.597073674333,-0.007647350630319783
1331,17323.597273018906,-0.008572580704816524
1332,17323.597273018906,-0.007284975518583998
1333,17323.597329898257,-0.004287886226169314
1334,17323.597552198713,-0.00695794711561102
1335,17323.597552198713,-0.005248930653027239
1336,17323.597634975977,-0.005601541487679853
1337,17323.597899835877,-0.004490468218501055
1338,17323.597977075977,-0.006780634162928543
1339,17323.597977075977,-0.006860574248680633
1340,17323.598157257296,-0.0030871255250209985
1341,17323.59824092184,-0.006861616924040845
1342,17323.598411179628,-0.0049558598344534854
1343,17323.598411179628,-0.00291539134885882
1344,17323.598550522693,-0.007965502409276355
1345,17323.59858167758,-0.006617938068494981
1346,17323.59871822204,-0.006822374098789344
1347,17323.59871822204,-0.007251441262804446
1348,17323.599049014218,-0.006216198817036788
1349,17323.599322216556,-0.009315157202982888
1350,17323.59933354773,-0.00911255716525309
1351,17323.599430981798,-0.0087925778410246
1352,17323.599473064245,-0.0060937502648894665
1353,17323.599477443942,-0.009362085618727159
1354,17323.599477443942,-0.008413921492725386
1355,17323.599752324106,-0.010818212273572166
1356,17323.599896784046,-0.007820007857804415
1357,17323.599953740115,-0.010540736499309495
1358,17323.600033451927,-0.00919493041653564
1359,17323.600143307925,-0.012288506699852951
1360,17323.600143307925,-0.006132914320168079
1361,17323.600344727267,-0.0071425545821666575
1362,17323.600534598623,-0.007859482244629543
1363,17323.600563201744,-0.007282151497045121
1364,17323.600563201744,-0.0062122852117845705
1365,17323.600747105636,-0.009615712436950915
1366,17323.600751171783,-0.006343415211240561
1367,17323.60095435568,-0.004723245646831797
1368,17323.601042576713,-0.002115909046572481
1369,17323.60115388705,-0.005507394090343037
1370,17323.60120552611,-0.002549509970221145
1371,17323.601352824677,-0.005335918213748115
1372,17323.601407108898,-0.005543660579061707
1373,17323.601637728443,-0.0033254329163265803
1374,17323.601681305256,-0.0027831428361160954
1375,17323.60178361937,-0.0009207662893216291
1376,17323.601852553726,-0.0009901251603273396
1377,17323.60204768872,-0.00019412503882149448
1378,17323.602069540506,0.0034803537255731105
1379,17323.602132987733,0.0008133991115928871
1380,17323.60231090415,0.0027260015650180554
1381,17323.60240123664,0.0014294958368453944
1382,17323.602424522753,0.005087568063811929
1383,17323.60252152986,-0.001726245024137943
1384,17323.60252152986,0.0027574894074027627
1385,17323.602721468178,-0.004032991972477064
1386,17323.602721468178,0.00025522927295917874
1387,17323.603031332546,-0.007803503071706359
1388,17323.603031332546,-0.0035778272217369747
1389,17323.603256301514,-0.0014973084902926703
1390,17323.60333803139,-0.01040291858388
1391,17323.60333803139,-0.007420304613870818
1392,17323.603467577675,-0.007085325905042766
1393,17323.603673430087,-0.015372915910045973
